MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
0.9388867288301253,152.944,150.35516666666666,35.163403253000006,151.6825,139.535,2.874143047439159,permutation,1920x1080,36,feistel_index
2.5983201168874883,154.66,151.11766666666665,,152.341,142.241,3.9770205870726865,permutation,2048x2048,9,feistel_index
3.4828928559701477,142.766,137.50755555555554,,139.343,129.47,5.3309584530155325,permutation,4096x4096,9,feistel_index
2.382416482649498,156.439,153.91833333333332,26.429591205762033,155.01,144.617,3.6465558407900476,permutation,512x512,9,feistel_index
0.20116923538727563,81.2365,80.6897,15.049471895673518,80.83825,79.7593,0.4354534607401695,permutation,512x768,18,feistel_index
0.9361160926160925,81.2138,79.7382962962963,14.90488945553359,80.791,62.6728,3.509704235077632,permutation,768x512,54,feistel_index
0.05959701370636011,94.705,94.53691111111111,19.96010944332217,94.5075,94.4089,0.09121991893830628,permutation,1024x1024,9,random_walk
1.1492336908503684,94.5496,93.16571111111111,19.528266990596233,94.42779999999999,78.591,3.5180623189296996,permutation,1280x720,36,random_walk
0.4783225989234558,94.8188,94.18816666666666,22.027686574305328,94.54185,86.8367,1.4642528538473136,permutation,1920x1080,36,random_walk
1.3664447855575352,94.331,93.23478888888889,16.00951168794398,94.1612,87.9102,2.0914971207513298,permutation,512x512,9,random_walk
0.25341360987103523,94.4351,94.0708,17.545186818187755,94.2187,92.0569,0.5485422917901159,permutation,512x768,18,random_walk
1.3589439674893828,94.5153,92.70970740740741,17.329539312297225,94.2586,66.4474,5.094978534768858,permutation,768x512,54,random_walk
