chi_square,cipher,corr_d,corr_h,corr_v,cpa_score,dataset,entropy,image,image_kind,image_size,key_sensitivity,kpa_score,mode,npcr,repeat,run_id,uaci
9302.73,hamiltonian_lattice_xor,0.00133082,-0.0150537,0.00219202,1,video_frame_workload,7.99753,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.5373,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
264.774,chaotic_seed_blake3_xor,5.73643e-06,0.000892712,0.000783415,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6064,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
292.836,aes_ctr,0.00110757,-0.000555968,-0.00081078,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6155,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
292.581,chacha20,-0.00027096,0.00196129,-0.00150235,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6122,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
273.617,aes_256_gcm,-5.94451e-05,0.000322923,0.000921109,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6059,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
232.975,chacha20_poly1305,-0.000388432,-0.000665841,-0.000618993,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.607,1,full,3.6169e-05,1,full__video_720p_frame_0004__rep1,1.41839e-07
17162.4,logistic_xor,0.0064919,-0.0541199,0.00816543,1,video_frame_workload,7.99545,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
16864.4,logistic_permute_xor,-0.000100427,-0.00465871,-0.00136287,0.00667173,video_frame_workload,7.99553,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6053,0.999999,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
16925.8,arnold_xor,0.00949016,-0.0473102,0.00774726,0.103138,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
17013.6,tiled_arnold_xor,0.00732993,-0.0476691,0.00815873,0.0247081,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
273.109,tent_block_xor,-0.000455016,-0.00188862,-0.000481275,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6182,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
7317.98,sine_xor,0.0857066,0.0476566,0.0850876,1,video_frame_workload,7.99807,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.3062,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
5838.37,coupled_lattice_xor,0.17345,0.169516,0.175226,1,video_frame_workload,7.99848,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4157,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
9302.73,hamiltonian_lattice_xor,0.00133082,-0.0150537,0.00219202,1,video_frame_workload,7.99753,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.5373,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
264.774,chaotic_seed_blake3_xor,5.73643e-06,0.000892712,0.000783415,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6064,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
292.836,aes_ctr,0.00110757,-0.000555968,-0.00081078,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6155,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
292.581,chacha20,-0.00027096,0.00196129,-0.00150235,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6122,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
273.617,aes_256_gcm,-5.94451e-05,0.000322923,0.000921109,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6059,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
232.975,chacha20_poly1305,-0.000388432,-0.000665841,-0.000618993,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.607,1,full,3.6169e-05,2,full__video_720p_frame_0004__rep2,1.41839e-07
17162.4,logistic_xor,0.0064919,-0.0541199,0.00816543,1,video_frame_workload,7.99545,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
16864.4,logistic_permute_xor,-0.000100427,-0.00465871,-0.00136287,0.00667173,video_frame_workload,7.99553,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6053,0.999999,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
16925.8,arnold_xor,0.00949016,-0.0473102,0.00774726,0.103138,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
17013.6,tiled_arnold_xor,0.00732993,-0.0476691,0.00815873,0.0247081,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
273.109,tent_block_xor,-0.000455016,-0.00188862,-0.000481275,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6182,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
7317.98,sine_xor,0.0857066,0.0476566,0.0850876,1,video_frame_workload,7.99807,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.3062,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
5838.37,coupled_lattice_xor,0.17345,0.169516,0.175226,1,video_frame_workload,7.99848,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.4157,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
9302.73,hamiltonian_lattice_xor,0.00133082,-0.0150537,0.00219202,1,video_frame_workload,7.99753,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.5373,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
264.774,chaotic_seed_blake3_xor,5.73643e-06,0.000892712,0.000783415,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6064,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
292.836,aes_ctr,0.00110757,-0.000555968,-0.00081078,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6155,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
292.581,chacha20,-0.00027096,0.00196129,-0.00150235,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6122,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
273.617,aes_256_gcm,-5.94451e-05,0.000322923,0.000921109,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.6059,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
232.975,chacha20_poly1305,-0.000388432,-0.000665841,-0.000618993,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0004.ppm,video_720p_frame_0004,,99.607,1,full,3.6169e-05,3,full__video_720p_frame_0004__rep3,1.41839e-07
17579,logistic_xor,0.00712432,-0.0537371,0.008071,1,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
17245.2,logistic_permute_xor,-0.000612311,-0.00568264,6.93652e-05,0.00660301,video_frame_workload,7.99543,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6026,0.999999,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
17267.3,arnold_xor,0.00671625,-0.047964,0.00702493,0.103239,video_frame_workload,7.99542,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
17469.1,tiled_arnold_xor,0.0082959,-0.0473879,0.0084732,0.0246141,video_frame_workload,7.99537,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
298.81,tent_block_xor,-0.00139008,-0.00329197,-0.00108931,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6182,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
7550.28,sine_xor,0.0862734,0.0485897,0.0857379,1,video_frame_workload,7.998,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.3062,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
5995.86,coupled_lattice_xor,0.169596,0.168326,0.172264,1,video_frame_workload,7.99844,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4157,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
9361.97,hamiltonian_lattice_xor,0.00140527,-0.0168136,0.00140451,1,video_frame_workload,7.99752,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.5373,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
281.959,chaotic_seed_blake3_xor,3.93922e-05,-0.000459258,-0.000638939,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6064,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
236.532,aes_ctr,0.000616716,0.00195848,0.000978641,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6155,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
251.692,chacha20,-0.000828129,0.0013475,0.00131453,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6122,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
277.885,aes_256_gcm,-2.91544e-05,6.81326e-05,0.000840682,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6059,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
267.175,chacha20_poly1305,-0.000640168,2.40583e-05,0.000583544,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.607,1,full,3.6169e-05,1,full__video_720p_frame_0005__rep1,1.41839e-07
17579,logistic_xor,0.00712432,-0.0537371,0.008071,1,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
17245.2,logistic_permute_xor,-0.000612311,-0.00568264,6.93652e-05,0.00660301,video_frame_workload,7.99543,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6026,0.999999,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
17267.3,arnold_xor,0.00671625,-0.047964,0.00702493,0.103239,video_frame_workload,7.99542,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
17469.1,tiled_arnold_xor,0.0082959,-0.0473879,0.0084732,0.0246141,video_frame_workload,7.99537,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
298.81,tent_block_xor,-0.00139008,-0.00329197,-0.00108931,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6182,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
7550.28,sine_xor,0.0862734,0.0485897,0.0857379,1,video_frame_workload,7.998,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.3062,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
5995.86,coupled_lattice_xor,0.169596,0.168326,0.172264,1,video_frame_workload,7.99844,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4157,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
9361.97,hamiltonian_lattice_xor,0.00140527,-0.0168136,0.00140451,1,video_frame_workload,7.99752,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.5373,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
281.959,chaotic_seed_blake3_xor,3.93922e-05,-0.000459258,-0.000638939,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6064,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
236.532,aes_ctr,0.000616716,0.00195848,0.000978641,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6155,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
251.692,chacha20,-0.000828129,0.0013475,0.00131453,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6122,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
277.885,aes_256_gcm,-2.91544e-05,6.81326e-05,0.000840682,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6059,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
267.175,chacha20_poly1305,-0.000640168,2.40583e-05,0.000583544,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.607,1,full,3.6169e-05,2,full__video_720p_frame_0005__rep2,1.41839e-07
17579,logistic_xor,0.00712432,-0.0537371,0.008071,1,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
17245.2,logistic_permute_xor,-0.000612311,-0.00568264,6.93652e-05,0.00660301,video_frame_workload,7.99543,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6026,0.999999,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
17267.3,arnold_xor,0.00671625,-0.047964,0.00702493,0.103239,video_frame_workload,7.99542,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
17469.1,tiled_arnold_xor,0.0082959,-0.0473879,0.0084732,0.0246141,video_frame_workload,7.99537,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4018,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
298.81,tent_block_xor,-0.00139008,-0.00329197,-0.00108931,1,video_frame_workload,7.99992,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6182,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
7550.28,sine_xor,0.0862734,0.0485897,0.0857379,1,video_frame_workload,7.998,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.3062,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
5995.86,coupled_lattice_xor,0.169596,0.168326,0.172264,1,video_frame_workload,7.99844,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.4157,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
9361.97,hamiltonian_lattice_xor,0.00140527,-0.0168136,0.00140451,1,video_frame_workload,7.99752,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.5373,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
281.959,chaotic_seed_blake3_xor,3.93922e-05,-0.000459258,-0.000638939,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6064,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
236.532,aes_ctr,0.000616716,0.00195848,0.000978641,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6155,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
251.692,chacha20,-0.000828129,0.0013475,0.00131453,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6122,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
277.885,aes_256_gcm,-2.91544e-05,6.81326e-05,0.000840682,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.6059,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
267.175,chacha20_poly1305,-0.000640168,2.40583e-05,0.000583544,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0005.ppm,video_720p_frame_0005,,99.607,1,full,3.6169e-05,3,full__video_720p_frame_0005__rep3,1.41839e-07
17676.3,logistic_xor,0.00771934,-0.0538425,0.00727277,1,video_frame_workload,7.99531,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
17889.1,logistic_permute_xor,-0.00154099,-0.00589099,-0.000352383,0.00672888,video_frame_workload,7.99525,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.606,0.999999,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
17863.6,arnold_xor,0.00837201,-0.0481403,0.00783355,0.103236,video_frame_workload,7.99526,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
18099.3,tiled_arnold_xor,0.00796911,-0.0485723,0.00778079,0.0247081,video_frame_workload,7.9952,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.4018,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
285.135,tent_block_xor,-0.000323781,-0.00454244,-0.000374487,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.6182,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
7819.62,sine_xor,0.0830218,0.0488958,0.0837393,1,video_frame_workload,7.99793,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.3062,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
5893.34,coupled_lattice_xor,0.172171,0.169117,0.171814,1,video_frame_workload,7.99846,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.4157,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
9464.12,hamiltonian_lattice_xor,0.00403498,-0.0170899,0.00271524,1,video_frame_workload,7.99749,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.5373,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
260.604,chaotic_seed_blake3_xor,-0.0009463,-0.000705129,0.00106472,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.6064,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
248.06,aes_ctr,0.00140236,0.000923625,-2.07654e-05,1,video_frame_workload,7.99994,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.6155,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
251.144,chacha20,-0.000327762,0.000584807,-0.000993193,1,video_frame_workload,7.99993,images/datasets/real/video_xiph_ducks/720p/frame_0006.ppm,video_720p_frame_0006,,99.6122,1,full,3.6169e-05,1,full__video_720p_frame_0006__rep1,1.41839e-07
